myFlowerExperiment | INFO flwr 2024-02-17 10:27:46,163 | app.py:146 | Starting Flower simulation, config: ServerConfig(num_rounds=200, round_timeout=None)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:46:14,241 | server.py:168 | evaluate_round 68: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:46:14,924 | server.py:182 | evaluate_round 68 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:46:14,925 | server.py:218 | fit_round 69: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:47:12,902 | server.py:232 | fit_round 69 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:47:23,339 | server.py:119 | fit progress: (69, 1.9116688966751099, {'accuracy': 0.7477314472198486}, 4759.498804172996)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:47:23,339 | server.py:168 | evaluate_round 69: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:47:24,006 | server.py:182 | evaluate_round 69 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:47:24,006 | server.py:218 | fit_round 70: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:48:21,305 | server.py:232 | fit_round 70 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:48:31,902 | server.py:119 | fit progress: (70, 1.920862078666687, {'accuracy': 0.7482133507728577}, 4828.061606994997)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:48:31,902 | server.py:168 | evaluate_round 70: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:48:32,566 | server.py:182 | evaluate_round 70 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:48:32,567 | server.py:218 | fit_round 71: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:49:29,938 | server.py:232 | fit_round 71 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:49:40,526 | server.py:119 | fit progress: (71, 1.9230717420578003, {'accuracy': 0.7488954067230225}, 4896.685644462996)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:49:40,526 | server.py:168 | evaluate_round 71: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:49:41,210 | server.py:182 | evaluate_round 71 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:49:41,211 | server.py:218 | fit_round 72: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:50:38,802 | server.py:232 | fit_round 72 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:50:49,433 | server.py:119 | fit progress: (72, 1.9450381994247437, {'accuracy': 0.7481540441513062}, 4965.593391427996)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:50:49,434 | server.py:168 | evaluate_round 72: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:50:50,096 | server.py:182 | evaluate_round 72 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:50:50,097 | server.py:218 | fit_round 73: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:51:48,671 | server.py:232 | fit_round 73 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:51:59,274 | server.py:119 | fit progress: (73, 1.948435664176941, {'accuracy': 0.7490214109420776}, 5035.434273975996)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:51:59,275 | server.py:168 | evaluate_round 73: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:51:59,930 | server.py:182 | evaluate_round 73 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:51:59,930 | server.py:218 | fit_round 74: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:52:57,911 | server.py:232 | fit_round 74 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:53:08,499 | server.py:119 | fit progress: (74, 1.9393010139465332, {'accuracy': 0.7489398717880249}, 5104.659448434999)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:53:08,500 | server.py:168 | evaluate_round 74: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:53:09,158 | server.py:182 | evaluate_round 74 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:53:09,158 | server.py:218 | fit_round 75: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:54:06,827 | server.py:232 | fit_round 75 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:54:17,509 | server.py:119 | fit progress: (75, 1.9546730518341064, {'accuracy': 0.7480650544166565}, 5173.669063011002)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:54:17,509 | server.py:168 | evaluate_round 75: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:54:18,176 | server.py:182 | evaluate_round 75 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:54:18,176 | server.py:218 | fit_round 76: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:55:15,479 | server.py:232 | fit_round 76 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:55:26,057 | server.py:119 | fit progress: (76, 1.9803948402404785, {'accuracy': 0.7469752430915833}, 5242.216779249997)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:55:26,057 | server.py:168 | evaluate_round 76: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:55:26,713 | server.py:182 | evaluate_round 76 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:55:26,713 | server.py:218 | fit_round 77: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:56:24,316 | server.py:232 | fit_round 77 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:56:34,935 | server.py:119 | fit progress: (77, 1.9644584655761719, {'accuracy': 0.7477981448173523}, 5311.094755696999)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:56:34,935 | server.py:168 | evaluate_round 77: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:56:35,603 | server.py:182 | evaluate_round 77 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:56:35,603 | server.py:218 | fit_round 78: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:57:35,044 | server.py:232 | fit_round 78 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:57:45,753 | server.py:119 | fit progress: (78, 1.986441731452942, {'accuracy': 0.7486951947212219}, 5381.913374951)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:57:45,754 | server.py:168 | evaluate_round 78: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:57:46,438 | server.py:182 | evaluate_round 78 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:57:46,438 | server.py:218 | fit_round 79: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:58:44,529 | server.py:232 | fit_round 79 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 11:58:55,146 | server.py:119 | fit progress: (79, 1.9975593090057373, {'accuracy': 0.748369038105011}, 5451.306303197001)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:58:55,147 | server.py:168 | evaluate_round 79: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:58:55,817 | server.py:182 | evaluate_round 79 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 11:58:55,817 | server.py:218 | fit_round 80: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 11:59:52,990 | server.py:232 | fit_round 80 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:00:03,580 | server.py:119 | fit progress: (80, 1.9971152544021606, {'accuracy': 0.7485247254371643}, 5519.7401479280015)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:00:03,581 | server.py:168 | evaluate_round 80: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:00:04,267 | server.py:182 | evaluate_round 80 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:00:04,267 | server.py:218 | fit_round 81: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:01:02,222 | server.py:232 | fit_round 81 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:01:12,696 | server.py:119 | fit progress: (81, 2.0055935382843018, {'accuracy': 0.7486136555671692}, 5588.855805455001)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:01:12,696 | server.py:168 | evaluate_round 81: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:01:13,376 | server.py:182 | evaluate_round 81 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:01:13,377 | server.py:218 | fit_round 82: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:02:11,557 | server.py:232 | fit_round 82 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:02:22,927 | server.py:119 | fit progress: (82, 2.0175468921661377, {'accuracy': 0.7485469579696655}, 5659.086597052003)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:02:22,927 | server.py:168 | evaluate_round 82: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:02:23,586 | server.py:182 | evaluate_round 82 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:02:23,587 | server.py:218 | fit_round 83: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:03:20,723 | server.py:232 | fit_round 83 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:03:31,312 | server.py:119 | fit progress: (83, 2.0256130695343018, {'accuracy': 0.7486358880996704}, 5727.472087105001)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:03:31,312 | server.py:168 | evaluate_round 83: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:03:31,980 | server.py:182 | evaluate_round 83 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:03:31,980 | server.py:218 | fit_round 84: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:04:30,834 | server.py:232 | fit_round 84 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:04:41,348 | server.py:119 | fit progress: (84, 2.031151533126831, {'accuracy': 0.7490436434745789}, 5797.508080890002)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:04:41,348 | server.py:168 | evaluate_round 84: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:04:42,013 | server.py:182 | evaluate_round 84 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:04:42,013 | server.py:218 | fit_round 85: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:05:39,423 | server.py:232 | fit_round 85 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:05:50,102 | server.py:119 | fit progress: (85, 2.0252037048339844, {'accuracy': 0.7493179440498352}, 5866.261672911001)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:05:50,102 | server.py:168 | evaluate_round 85: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:05:50,754 | server.py:182 | evaluate_round 85 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:05:50,754 | server.py:218 | fit_round 86: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:06:49,384 | server.py:232 | fit_round 86 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:06:59,906 | server.py:119 | fit progress: (86, 2.036578416824341, {'accuracy': 0.7480576634407043}, 5936.066140798001)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:06:59,906 | server.py:168 | evaluate_round 86: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:07:00,573 | server.py:182 | evaluate_round 86 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:07:00,573 | server.py:218 | fit_round 87: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:07:58,185 | server.py:232 | fit_round 87 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:08:08,667 | server.py:119 | fit progress: (87, 2.050434112548828, {'accuracy': 0.7491177916526794}, 6004.827153024002)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:08:08,668 | server.py:168 | evaluate_round 87: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:08:09,325 | server.py:182 | evaluate_round 87 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:08:09,325 | server.py:218 | fit_round 88: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:09:07,681 | server.py:232 | fit_round 88 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:09:19,199 | server.py:119 | fit progress: (88, 2.0598340034484863, {'accuracy': 0.7491844892501831}, 6075.358583522)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:09:19,199 | server.py:168 | evaluate_round 88: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:09:19,861 | server.py:182 | evaluate_round 88 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:09:19,861 | server.py:218 | fit_round 89: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:10:17,693 | server.py:232 | fit_round 89 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:10:28,339 | server.py:119 | fit progress: (89, 2.059878349304199, {'accuracy': 0.7494958639144897}, 6144.498614712)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:10:28,339 | server.py:168 | evaluate_round 89: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:10:28,999 | server.py:182 | evaluate_round 89 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:10:29,000 | server.py:218 | fit_round 90: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:11:25,624 | server.py:232 | fit_round 90 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:11:36,256 | server.py:119 | fit progress: (90, 2.0545806884765625, {'accuracy': 0.7493698596954346}, 6212.416110352999)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:11:36,257 | server.py:168 | evaluate_round 90: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:11:36,936 | server.py:182 | evaluate_round 90 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:11:36,936 | server.py:218 | fit_round 91: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:12:35,410 | server.py:232 | fit_round 91 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:12:46,108 | server.py:119 | fit progress: (91, 2.060936689376831, {'accuracy': 0.7490362524986267}, 6282.267899296996)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:12:46,108 | server.py:168 | evaluate_round 91: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:12:46,780 | server.py:182 | evaluate_round 91 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:12:46,781 | server.py:218 | fit_round 92: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:13:44,791 | server.py:232 | fit_round 92 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:13:55,206 | server.py:119 | fit progress: (92, 2.052713632583618, {'accuracy': 0.7478722929954529}, 6351.366337594001)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:13:55,207 | server.py:168 | evaluate_round 92: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:13:55,876 | server.py:182 | evaluate_round 92 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:13:55,877 | server.py:218 | fit_round 93: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:14:54,750 | server.py:232 | fit_round 93 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:15:05,182 | server.py:119 | fit progress: (93, 2.0762486457824707, {'accuracy': 0.7491844892501831}, 6421.342174355996)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:15:05,183 | server.py:168 | evaluate_round 93: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:15:05,862 | server.py:182 | evaluate_round 93 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:15:05,862 | server.py:218 | fit_round 94: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:16:03,536 | server.py:232 | fit_round 94 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:16:14,121 | server.py:119 | fit progress: (94, 2.0833938121795654, {'accuracy': 0.7492364048957825}, 6490.280746461998)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:16:14,121 | server.py:168 | evaluate_round 94: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:16:14,811 | server.py:182 | evaluate_round 94 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:16:14,812 | server.py:218 | fit_round 95: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:17:12,559 | server.py:232 | fit_round 95 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:17:23,275 | server.py:119 | fit progress: (95, 2.107159376144409, {'accuracy': 0.7484283447265625}, 6559.434812555999)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:17:23,275 | server.py:168 | evaluate_round 95: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:17:23,954 | server.py:182 | evaluate_round 95 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:17:23,955 | server.py:218 | fit_round 96: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:18:21,828 | server.py:232 | fit_round 96 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:18:32,590 | server.py:119 | fit progress: (96, 2.0967133045196533, {'accuracy': 0.7490436434745789}, 6628.750049709)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:18:32,590 | server.py:168 | evaluate_round 96: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:18:33,263 | server.py:182 | evaluate_round 96 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:18:33,264 | server.py:218 | fit_round 97: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:19:31,134 | server.py:232 | fit_round 97 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:19:41,878 | server.py:119 | fit progress: (97, 2.103924036026001, {'accuracy': 0.7478722929954529}, 6698.038119491997)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:19:41,878 | server.py:168 | evaluate_round 97: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:19:42,562 | server.py:182 | evaluate_round 97 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:19:42,562 | server.py:218 | fit_round 98: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:20:41,247 | server.py:232 | fit_round 98 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:20:51,845 | server.py:119 | fit progress: (98, 2.124168872833252, {'accuracy': 0.7486136555671692}, 6768.005208287999)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:20:51,846 | server.py:168 | evaluate_round 98: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:20:52,501 | server.py:182 | evaluate_round 98 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:20:52,502 | server.py:218 | fit_round 99: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:21:49,917 | server.py:232 | fit_round 99 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:22:00,617 | server.py:119 | fit progress: (99, 2.113837480545044, {'accuracy': 0.7481911182403564}, 6836.776667405997)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:22:00,617 | server.py:168 | evaluate_round 99: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:22:01,584 | server.py:182 | evaluate_round 99 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:22:01,585 | server.py:218 | fit_round 100: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:22:58,586 | server.py:232 | fit_round 100 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:23:09,362 | server.py:119 | fit progress: (100, 2.128373622894287, {'accuracy': 0.7492586374282837}, 6905.521715000999)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:23:09,362 | server.py:168 | evaluate_round 100: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:23:10,029 | server.py:182 | evaluate_round 100 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:23:10,029 | server.py:218 | fit_round 101: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:24:07,597 | server.py:232 | fit_round 101 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:24:18,251 | server.py:119 | fit progress: (101, 2.1412765979766846, {'accuracy': 0.7487619519233704}, 6974.410840261997)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:24:18,251 | server.py:168 | evaluate_round 101: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:24:18,917 | server.py:182 | evaluate_round 101 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:24:18,917 | server.py:218 | fit_round 102: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:25:16,371 | server.py:232 | fit_round 102 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:25:26,821 | server.py:119 | fit progress: (102, 2.143951654434204, {'accuracy': 0.7479835152626038}, 7042.980527961998)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:25:26,821 | server.py:168 | evaluate_round 102: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:25:27,481 | server.py:182 | evaluate_round 102 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:25:27,482 | server.py:218 | fit_round 103: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:26:25,083 | server.py:232 | fit_round 103 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:26:35,711 | server.py:119 | fit progress: (103, 2.1396138668060303, {'accuracy': 0.7495922446250916}, 7111.870734167998)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:26:35,711 | server.py:168 | evaluate_round 103: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:26:36,382 | server.py:182 | evaluate_round 103 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:26:36,382 | server.py:218 | fit_round 104: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:27:34,472 | server.py:232 | fit_round 104 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:27:46,066 | server.py:119 | fit progress: (104, 2.1554055213928223, {'accuracy': 0.7487990260124207}, 7182.226072186)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:27:46,066 | server.py:168 | evaluate_round 104: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:27:46,731 | server.py:182 | evaluate_round 104 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:27:46,732 | server.py:218 | fit_round 105: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:28:45,101 | server.py:232 | fit_round 105 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:28:55,643 | server.py:119 | fit progress: (105, 2.152642011642456, {'accuracy': 0.7484283447265625}, 7251.802505023996)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:28:55,643 | server.py:168 | evaluate_round 105: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:28:56,309 | server.py:182 | evaluate_round 105 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:28:56,310 | server.py:218 | fit_round 106: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:29:55,449 | server.py:232 | fit_round 106 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:30:06,026 | server.py:119 | fit progress: (106, 2.1617517471313477, {'accuracy': 0.7486358880996704}, 7322.186225935002)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:30:06,027 | server.py:168 | evaluate_round 106: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:30:06,688 | server.py:182 | evaluate_round 106 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:30:06,688 | server.py:218 | fit_round 107: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:31:03,632 | server.py:232 | fit_round 107 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:31:14,203 | server.py:119 | fit progress: (107, 2.1609678268432617, {'accuracy': 0.7483838200569153}, 7390.363249157999)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:31:14,204 | server.py:168 | evaluate_round 107: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:31:14,864 | server.py:182 | evaluate_round 107 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 12:31:14,864 | server.py:218 | fit_round 108: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:32:12,503 | server.py:232 | fit_round 108 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 12:32:23,123 | server.py:119 | fit progress: (108, 2.1699934005737305, {'accuracy': 0.7487248778343201}, 7459.283295847999)
myFlowerExperiment | DEBUG flwr 2024-02-17 12:32:23,124 | server.py:168 | evaluate_round 108: strategy sampled 19 clients (out of 19)
