myFlowerExperiment | INFO flwr 2024-02-20 00:02:33,265 | app.py:146 | Starting Flower simulation, config: ServerConfig(num_rounds=200, round_timeout=None)
myFlowerExperiment | INFO flwr 2024-02-20 00:39:36,205 | server.py:119 | fit progress: (39, 1.0617212057113647, {'accuracy': 0.8811809420585632}, 2207.840338484966)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:39:36,205 | server.py:168 | evaluate_round 39: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:39:36,870 | server.py:182 | evaluate_round 39 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:39:36,870 | server.py:218 | fit_round 40: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:40:24,946 | server.py:232 | fit_round 40 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:40:33,046 | server.py:119 | fit progress: (40, 1.061841368675232, {'accuracy': 0.8808177709579468}, 2264.681407317985)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:40:33,046 | server.py:168 | evaluate_round 40: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:40:33,713 | server.py:182 | evaluate_round 40 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:40:33,713 | server.py:218 | fit_round 41: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:41:20,408 | server.py:232 | fit_round 41 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:41:28,489 | server.py:119 | fit progress: (41, 1.0799137353897095, {'accuracy': 0.8812594413757324}, 2320.1247894769767)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:41:28,490 | server.py:168 | evaluate_round 41: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:41:29,143 | server.py:182 | evaluate_round 41 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:41:29,143 | server.py:218 | fit_round 42: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:42:17,309 | server.py:232 | fit_round 42 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:42:25,409 | server.py:119 | fit progress: (42, 1.0647319555282593, {'accuracy': 0.8807294368743896}, 2377.044017791981)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:42:25,409 | server.py:168 | evaluate_round 42: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:42:26,068 | server.py:182 | evaluate_round 42 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:42:26,068 | server.py:218 | fit_round 43: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:43:13,942 | server.py:232 | fit_round 43 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:43:22,132 | server.py:119 | fit progress: (43, 1.0783274173736572, {'accuracy': 0.8807784914970398}, 2433.7670075869537)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:43:22,132 | server.py:168 | evaluate_round 43: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:43:22,819 | server.py:182 | evaluate_round 43 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:43:22,819 | server.py:218 | fit_round 44: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:44:09,626 | server.py:232 | fit_round 44 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:44:17,733 | server.py:119 | fit progress: (44, 1.074177861213684, {'accuracy': 0.8806018233299255}, 2489.368265952973)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:44:17,733 | server.py:168 | evaluate_round 44: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:44:18,397 | server.py:182 | evaluate_round 44 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:44:18,398 | server.py:218 | fit_round 45: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:45:06,323 | server.py:232 | fit_round 45 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:45:14,421 | server.py:119 | fit progress: (45, 1.0973156690597534, {'accuracy': 0.8807588815689087}, 2546.0564299990074)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:45:14,422 | server.py:168 | evaluate_round 45: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:45:15,069 | server.py:182 | evaluate_round 45 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:45:15,069 | server.py:218 | fit_round 46: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:46:02,166 | server.py:232 | fit_round 46 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:46:10,215 | server.py:119 | fit progress: (46, 1.0885108709335327, {'accuracy': 0.8805331587791443}, 2601.8503475809703)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:46:10,215 | server.py:168 | evaluate_round 46: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:46:10,900 | server.py:182 | evaluate_round 46 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:46:10,900 | server.py:218 | fit_round 47: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:46:58,714 | server.py:232 | fit_round 47 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:47:06,950 | server.py:119 | fit progress: (47, 1.101815104484558, {'accuracy': 0.8805626034736633}, 2658.5849719559774)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:47:06,950 | server.py:168 | evaluate_round 47: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:47:07,621 | server.py:182 | evaluate_round 47 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:47:07,621 | server.py:218 | fit_round 48: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:47:55,235 | server.py:232 | fit_round 48 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:48:04,402 | server.py:119 | fit progress: (48, 1.1017478704452515, {'accuracy': 0.8805331587791443}, 2716.0375955989584)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:48:04,403 | server.py:168 | evaluate_round 48: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:48:05,074 | server.py:182 | evaluate_round 48 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:48:05,075 | server.py:218 | fit_round 49: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:48:52,600 | server.py:232 | fit_round 49 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:49:00,739 | server.py:119 | fit progress: (49, 1.110737919807434, {'accuracy': 0.8803957104682922}, 2772.3741927979863)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:49:00,739 | server.py:168 | evaluate_round 49: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:49:01,401 | server.py:182 | evaluate_round 49 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:49:01,401 | server.py:218 | fit_round 50: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:49:48,417 | server.py:232 | fit_round 50 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:49:56,399 | server.py:119 | fit progress: (50, 1.1017409563064575, {'accuracy': 0.8801405429840088}, 2828.0340260299854)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:49:56,399 | server.py:168 | evaluate_round 50: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:49:57,027 | server.py:182 | evaluate_round 50 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:49:57,027 | server.py:218 | fit_round 51: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:50:44,502 | server.py:232 | fit_round 51 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:50:52,560 | server.py:119 | fit progress: (51, 1.1171079874038696, {'accuracy': 0.8800816535949707}, 2884.195120065997)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:50:52,560 | server.py:168 | evaluate_round 51: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:50:53,241 | server.py:182 | evaluate_round 51 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:50:53,241 | server.py:218 | fit_round 52: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:51:40,048 | server.py:232 | fit_round 52 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:51:48,323 | server.py:119 | fit progress: (52, 1.123709797859192, {'accuracy': 0.8795320391654968}, 2939.958198926004)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:51:48,323 | server.py:168 | evaluate_round 52: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:51:49,016 | server.py:182 | evaluate_round 52 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:51:49,016 | server.py:218 | fit_round 53: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:52:36,149 | server.py:232 | fit_round 53 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:52:44,349 | server.py:119 | fit progress: (53, 1.1210401058197021, {'accuracy': 0.8797970414161682}, 2995.9842856159667)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:52:44,349 | server.py:168 | evaluate_round 53: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:52:45,052 | server.py:182 | evaluate_round 53 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:52:45,053 | server.py:218 | fit_round 54: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:53:32,048 | server.py:232 | fit_round 54 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:53:40,282 | server.py:119 | fit progress: (54, 1.1253173351287842, {'accuracy': 0.8797577619552612}, 3051.917662289983)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:53:40,283 | server.py:168 | evaluate_round 54: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:53:40,946 | server.py:182 | evaluate_round 54 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:53:40,947 | server.py:218 | fit_round 55: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:54:28,449 | server.py:232 | fit_round 55 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:54:36,402 | server.py:119 | fit progress: (55, 1.1316405534744263, {'accuracy': 0.8793848156929016}, 3108.037627358979)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:54:36,403 | server.py:168 | evaluate_round 55: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:54:37,066 | server.py:182 | evaluate_round 55 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:54:37,066 | server.py:218 | fit_round 56: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:55:24,808 | server.py:232 | fit_round 56 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:55:32,811 | server.py:119 | fit progress: (56, 1.1470921039581299, {'accuracy': 0.8792964816093445}, 3164.445814692008)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:55:32,811 | server.py:168 | evaluate_round 56: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:55:33,474 | server.py:182 | evaluate_round 56 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:55:33,474 | server.py:218 | fit_round 57: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:56:21,348 | server.py:232 | fit_round 57 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:56:29,505 | server.py:119 | fit progress: (57, 1.1485209465026855, {'accuracy': 0.8794437050819397}, 3221.1403333859635)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:56:29,505 | server.py:168 | evaluate_round 57: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:56:30,164 | server.py:182 | evaluate_round 57 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:56:30,164 | server.py:218 | fit_round 58: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:57:18,407 | server.py:232 | fit_round 58 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:57:26,518 | server.py:119 | fit progress: (58, 1.1630514860153198, {'accuracy': 0.8789921998977661}, 3278.1536212879582)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:57:26,519 | server.py:168 | evaluate_round 58: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:57:27,217 | server.py:182 | evaluate_round 58 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:57:27,217 | server.py:218 | fit_round 59: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:58:14,110 | server.py:232 | fit_round 59 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:58:22,049 | server.py:119 | fit progress: (59, 1.1547578573226929, {'accuracy': 0.8789137005805969}, 3333.6846829929855)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:58:22,050 | server.py:168 | evaluate_round 59: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:58:22,928 | server.py:182 | evaluate_round 59 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:58:22,929 | server.py:218 | fit_round 60: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:59:11,271 | server.py:232 | fit_round 60 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 00:59:19,413 | server.py:119 | fit progress: (60, 1.1637290716171265, {'accuracy': 0.8791787028312683}, 3391.0482044210075)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:59:19,413 | server.py:168 | evaluate_round 60: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 00:59:20,084 | server.py:182 | evaluate_round 60 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 00:59:20,085 | server.py:218 | fit_round 61: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:00:07,458 | server.py:232 | fit_round 61 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:00:15,534 | server.py:119 | fit progress: (61, 1.179518222808838, {'accuracy': 0.8785406947135925}, 3447.1696448909934)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:00:15,535 | server.py:168 | evaluate_round 61: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:00:16,202 | server.py:182 | evaluate_round 61 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:00:16,202 | server.py:218 | fit_round 62: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:01:03,113 | server.py:232 | fit_round 62 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:01:13,105 | server.py:119 | fit progress: (62, 1.1899149417877197, {'accuracy': 0.8788744211196899}, 3504.7401866739965)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:01:13,105 | server.py:168 | evaluate_round 62: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:01:13,759 | server.py:182 | evaluate_round 62 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:01:13,760 | server.py:218 | fit_round 63: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:02:01,065 | server.py:232 | fit_round 63 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:02:09,185 | server.py:119 | fit progress: (63, 1.2015565633773804, {'accuracy': 0.8794338703155518}, 3560.8207132389653)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:02:09,186 | server.py:168 | evaluate_round 63: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:02:09,859 | server.py:182 | evaluate_round 63 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:02:09,860 | server.py:218 | fit_round 64: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:02:58,169 | server.py:232 | fit_round 64 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:03:06,363 | server.py:119 | fit progress: (64, 1.2139500379562378, {'accuracy': 0.8789921998977661}, 3617.9981355939526)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:03:06,363 | server.py:168 | evaluate_round 64: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:03:07,031 | server.py:182 | evaluate_round 64 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:03:07,032 | server.py:218 | fit_round 65: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:03:55,024 | server.py:232 | fit_round 65 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:04:03,037 | server.py:119 | fit progress: (65, 1.2192531824111938, {'accuracy': 0.8791099786758423}, 3674.6725535559817)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:04:03,037 | server.py:168 | evaluate_round 65: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:04:03,686 | server.py:182 | evaluate_round 65 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:04:03,686 | server.py:218 | fit_round 66: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:04:51,705 | server.py:232 | fit_round 66 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:04:59,783 | server.py:119 | fit progress: (66, 1.2274341583251953, {'accuracy': 0.878933310508728}, 3731.418743707007)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:04:59,784 | server.py:168 | evaluate_round 66: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:05:00,471 | server.py:182 | evaluate_round 66 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:05:00,471 | server.py:218 | fit_round 67: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:05:48,136 | server.py:232 | fit_round 67 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:05:56,257 | server.py:119 | fit progress: (67, 1.2386451959609985, {'accuracy': 0.8793945908546448}, 3787.8923225709586)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:05:56,257 | server.py:168 | evaluate_round 67: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:05:56,925 | server.py:182 | evaluate_round 67 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:05:56,926 | server.py:218 | fit_round 68: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:06:43,800 | server.py:232 | fit_round 68 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:06:51,858 | server.py:119 | fit progress: (68, 1.251866340637207, {'accuracy': 0.8792768120765686}, 3843.493592312967)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:06:51,859 | server.py:168 | evaluate_round 68: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:06:52,697 | server.py:182 | evaluate_round 68 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:06:52,697 | server.py:218 | fit_round 69: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:07:39,570 | server.py:232 | fit_round 69 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:07:47,641 | server.py:119 | fit progress: (69, 1.257150650024414, {'accuracy': 0.8794240355491638}, 3899.2758742820006)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:07:47,641 | server.py:168 | evaluate_round 69: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:07:48,308 | server.py:182 | evaluate_round 69 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:07:48,308 | server.py:218 | fit_round 70: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:08:36,278 | server.py:232 | fit_round 70 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:08:44,396 | server.py:119 | fit progress: (70, 1.2743016481399536, {'accuracy': 0.8794829249382019}, 3956.031282507989)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:08:44,396 | server.py:168 | evaluate_round 70: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:08:45,068 | server.py:182 | evaluate_round 70 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:08:45,068 | server.py:218 | fit_round 71: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:09:32,629 | server.py:232 | fit_round 71 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:09:42,645 | server.py:119 | fit progress: (71, 1.2789801359176636, {'accuracy': 0.8793160915374756}, 4014.2804386789794)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:09:42,645 | server.py:168 | evaluate_round 71: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:09:43,307 | server.py:182 | evaluate_round 71 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:09:43,307 | server.py:218 | fit_round 72: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:10:31,107 | server.py:232 | fit_round 72 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:10:39,209 | server.py:119 | fit progress: (72, 1.282554030418396, {'accuracy': 0.8797381520271301}, 4070.844444654009)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:10:39,209 | server.py:168 | evaluate_round 72: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:10:40,096 | server.py:182 | evaluate_round 72 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:10:40,096 | server.py:218 | fit_round 73: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:11:27,694 | server.py:232 | fit_round 73 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:11:35,835 | server.py:119 | fit progress: (73, 1.2823492288589478, {'accuracy': 0.8797675967216492}, 4127.470086754009)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:11:35,835 | server.py:168 | evaluate_round 73: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:11:36,492 | server.py:182 | evaluate_round 73 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:11:36,492 | server.py:218 | fit_round 74: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:12:23,987 | server.py:232 | fit_round 74 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:12:32,234 | server.py:119 | fit progress: (74, 1.2932404279708862, {'accuracy': 0.8796399831771851}, 4183.869074293994)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:12:32,234 | server.py:168 | evaluate_round 74: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:12:32,920 | server.py:182 | evaluate_round 74 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:12:32,920 | server.py:218 | fit_round 75: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:13:20,793 | server.py:232 | fit_round 75 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:13:29,949 | server.py:119 | fit progress: (75, 1.304298996925354, {'accuracy': 0.8795614838600159}, 4241.584445655986)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:13:29,949 | server.py:168 | evaluate_round 75: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:13:30,589 | server.py:182 | evaluate_round 75 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:13:30,590 | server.py:218 | fit_round 76: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:14:17,680 | server.py:232 | fit_round 76 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:14:25,684 | server.py:119 | fit progress: (76, 1.3116332292556763, {'accuracy': 0.87954181432724}, 4297.319631293998)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:14:25,685 | server.py:168 | evaluate_round 76: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:14:26,505 | server.py:182 | evaluate_round 76 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:14:26,505 | server.py:218 | fit_round 77: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:15:14,853 | server.py:232 | fit_round 77 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:15:23,069 | server.py:119 | fit progress: (77, 1.3129465579986572, {'accuracy': 0.8798559308052063}, 4354.704317288997)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:15:23,069 | server.py:168 | evaluate_round 77: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:15:23,748 | server.py:182 | evaluate_round 77 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:15:23,748 | server.py:218 | fit_round 78: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:16:10,978 | server.py:232 | fit_round 78 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-20 01:16:18,988 | server.py:119 | fit progress: (78, 1.3154743909835815, {'accuracy': 0.8800914883613586}, 4410.6236699589645)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:16:18,989 | server.py:168 | evaluate_round 78: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:16:19,642 | server.py:182 | evaluate_round 78 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-20 01:16:19,643 | server.py:218 | fit_round 79: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-20 01:17:08,089 | server.py:232 | fit_round 79 received 19 results and 0 failures
